index,street_name,area,city,price,size,type,date,lat,lng,alt
23,Tallmarksgatan 9A,Stockfallet,Karlstad,2950000.0,117.0,Radhus,2025-05-28,59.4205586,13.5475064,0.0
24,Fjällsta Ekbacken 226,Stallarholmen,Strängnäs,2895000.0,104.0,Fritidshus,2025-05-28,59.4358617,17.2807188,0.0
25,Oktavgatan 8,Telefonplan,Stockholm,5050000.0,63.0,Lägenhet,2025-05-28,59.29732619999999,17.9999647,0.0
26,Runvägen 11,Åkersberga,Österåker,2100000.0,59.0,Lägenhet,2025-05-28,59.48096719999999,18.2876273,0.0
27,Tullgatan 7B,Centrala Staden,Lund,1875000.0,24.0,Lägenhet,2025-05-28,55.6969189,13.1920053,0.0
28,Klyvaregränd 11,Västra Hamnen,Malmö,6700000.0,130.0,Lägenhet,2025-05-28,55.6144361,12.982961,0.0
29,Babordsgatan 12,Hammarby Sjöstad,Stockholm,8700000.0,106.5,Lägenhet,2025-05-28,59.30412,18.0997114,0.0
30,Henry Säldes väg 16,Ulleråker,Uppsala,2600000.0,69.5,Lägenhet,2025-05-28,59.8292236,17.6531086,0.0
31,Helsingborgsgatan 5,Knut,Malmö,2400000.0,56.0,Lägenhet,2025-05-28,55.5963276,13.011054,0.0
32,Åsgårdsgatan 14,Irsta,Västerås,4000000.0,190.0,Villa,2025-05-28,59.6030445,16.6962103,0.0
33,Klockarevägen 104,Hisings Kärra,Göteborg,2850000.0,112.0,Radhus,2025-05-28,57.79283969999999,11.9960579,0.0
34,Elvabovägen 56,Ljunghusen,Vellinge,9500000.0,211.0,Villa,2025-05-28,55.3986106,12.9346517,0.0
0,Elvabovägen 56,Ljunghusen,Vellinge,9500000.0,211.0,Villa,2025-05-28,55.3986106,12.9346517,0.0
1,Mälbyvägen 8,Tillberga,Västerås,2550000.0,163.0,Villa,2025-05-28,59.68711339999999,16.6120755,0.0
2,Alströmergatan 32F,Kungsholmen,Stockholm,3500000.0,35.0,Lägenhet,2025-05-28,59.3373982,18.0260667,0.0
3,Blomstervägen 7,Kallhäll,Järfälla,5350000.0,152.0,Villa,2025-05-28,59.465417,17.8273841,0.0
4,Lostigen 8,Värmdövik,Värmdö,8050000.0,170.0,Villa,2025-05-28,59.30113410000001,18.4947917,0.0
5,Myntgatan 1H,Moröhöjden,Skellefteå,1600000.0,77.5,Lägenhet,2025-05-28,64.7538972,21.0065791,0.0
6,Krukmakargatan 27,Södermalm,Stockholm,2600000.0,27.0,Lägenhet,2025-05-28,59.3170284,18.054925,0.0
7,Västersolsvägen 4,Djurö,Värmdö,3650000.0,94.0,Fritidshus,2025-05-28,59.3534635,18.6725727,0.0
8,Källgatan 16B,Brämhult,Borås,2750000.0,185.0,Villa,2025-05-28,57.72986340000001,12.9979986,0.0
9,Spillkråkevägen 4,Margretelund,Österåker,4595000.0,135.0,Villa,2025-05-28,59.4784604,18.3390194,0.0
10,Warfvinges väg 15,Kungsholmen,Stockholm,6800000.0,86.0,Lägenhet,2025-05-28,59.33687450000001,18.0131396,0.0
11,Grindstugegatan 2,Rosendal,Uppsala,4150000.0,104.0,Lägenhet,2025-05-28,59.8391461,17.6376224,0.0
12,Rosstigen 7,Råsunda,Solna,1975000.0,33.0,Lägenhet,2025-05-28,59.3627538,18.0013587,0.0
13,Berguven 6,Nya Hovås,Göteborg,10350000.0,113.0,Lägenhet,2025-05-28,57.59628279999999,11.9517541,0.0
14,Österlånggatan 10A,Centrum,Trollhättan,1400000.0,65.5,Lägenhet,2025-05-28,58.2877526,12.2929937,0.0
15,Tierpsvägen 5,Skärplinge,Tierp,1300000.0,97.0,Villa,2025-05-28,60.377552,17.2611272,0.0
16,Ängdalavägen 29,Dammfri,Malmö,1995000.0,52.0,Lägenhet,2025-05-28,55.5921186,12.9770209,0.0
17,Råslättsvägen 28,Gamla Råslätt,Jönköping,4000000.0,281.0,Villa,2025-05-28,57.7495172,14.1503055,0.0
18,Törnrosvägen 32,Kallinge,Ronneby,1450000.0,194.0,Villa,2025-05-28,56.2325496,15.2990796,0.0
19,Glimmervägen 3,Nära Karlslund,Höör,3940000.0,248.0,Villa,2025-05-28,55.9213599,13.5419486,0.0
20,Fromtorpsvägen 33,Grödinge,Botkyrka,2525000.0,37.0,Fritidshus,2025-05-28,59.1115195,17.7235102,0.0
21,Norrö 59,Norrö,Haninge,3700000.0,126.0,Fritidshus,2025-05-28,58.90789160000001,18.1524958,0.0
22,Snickarevägen 16A,Löddeköpinge,Kävlinge,6250000.0,235.0,Villa,2025-05-28,55.7589806,13.0003091,0.0
23,Huvudstagatan 3B,Fristaden,Solna,4850000.0,82.0,Lägenhet,2025-05-28,59.3580511,17.9975022,0.0
24,Loka 13,Loka,Hällefors,766600.0,216.0,Villa,2025-05-28,59.6441159,14.4814857,0.0
25,Trollstigen 9,Arnö,Nyköping,1900000.0,150.0,Radhus,2025-05-28,58.7291292,17.025286,0.0
26,Hagstugevägen 2,Lagnöviken,Trosa,4495000.0,121.0,Fritidshus,2025-05-28,58.86718549999999,17.5478583,0.0
27,Lustigkullavägen 4,Gröndal,Stockholm,6500000.0,69.0,Lägenhet,2025-05-28,59.31563009999999,18.0130877,0.0
28,Mörbyhöjden 23,Mörby,Danderyd,4350000.0,98.3,Lägenhet,2025-05-28,59.39641270000001,18.0416827,0.0
29,Glimmervägen 9,Luossavaara,Kiruna,2410000.0,136.0,Villa,2025-05-28,67.8633413,20.211352,0.0
30,Läkarvägen 7D,Norrböle,Skellefteå,1495000.0,79.0,Lägenhet,2025-05-28,64.7598476,20.9478189,0.0
31,Sätunavägen 14B,Märsta Centrum,Sigtuna,1095000.0,40.5,Lägenhet,2025-05-28,59.6291688,17.8535866,0.0
32,Nybyggarvägen 64,Hjortens Odling,Värmdö,1700000.0,18.0,Fritidshus,2025-05-28,59.2716003,18.5942329,0.0
33,Hamngatan 15A,Bällsta Strand,Sundbyberg,4700000.0,71.0,Lägenhet,2025-05-28,59.35720790000001,17.966004,0.0
34,Enoch Thulins väg 28A,Skåne,Landskrona,1100000.0,75.0,Lägenhet,2025-05-28,55.8826196,12.8451476,0.0
0,Enoch Thulins väg 28A,Skåne,Landskrona,1100000.0,75.0,Lägenhet,2025-05-28,55.8826196,12.8451476,0.0
1,Körvelgatan 30B,Årsta,Uppsala,1250000.0,60.3,Lägenhet,2025-05-28,59.86501869999999,17.6918634,0.0
2,Sommarhagen Vårstigen 2,Sala,,1200000.0,97.0,Fritidshus,2025-05-28,59.9545778,16.5257494,0.0
3,Häverövägen 164,Häverö,Norrtälje,1775000.0,90.0,Fritidshus,2025-05-28,60.0404936,18.6915581,0.0
4,Kyrkgatan 18,Påryd,Kalmar,400000.0,132.0,Villa,2025-05-28,56.5635461,15.9236071,0.0
5,Bruntes Backe 7,Mjölnartorpet,Karlstad,2650000.0,136.0,Villa,2025-05-28,59.40428370000001,13.5927937,0.0
6,Svärdsliljevägen 168,Hässelby Norra Villastad,Stockholm,4500000.0,133.0,Kedjehus,2025-05-28,59.3971809,17.8158619,0.0
7,Klumgatan 6C,Djupviken,Piteå,680000.0,69.0,Lägenhet,2025-05-28,65.32606439999999,21.4894973,0.0
8,Apelsinvägen 12,Smålandsstenar,Gislaved,1550000.0,215.0,Villa,2025-05-28,57.16074399999999,13.3914621,0.0
9,Blekungsvägen 8,Åkersberga,Österåker,1165000.0,25.0,Villa,2025-05-28,59.50473629999999,18.3490021,0.0
10,Kråkbärsgatan 14,Tynnered,Göteborg,6025000.0,196.0,Villa,2025-05-28,57.65465640000001,11.8898592,0.0
11,Arvid Lindmansgatan 23E,Centrala Hisingen,Göteborg,1650000.0,52.0,Lägenhet,2025-05-28,57.7302967,11.9226335,0.0
12,Enekullegatan 12D,Övre Eriksberg,Göteborg,1955000.0,59.0,Lägenhet,2025-05-28,57.7127591,11.9177761,0.0
13,Släggkastargatan 10,Rönnby,Västerås,800000.0,61.2,Lägenhet,2025-05-28,59.6505752,16.5090945,0.0
14,Löpargatan 20A,Väster,Landskrona,1630000.0,65.0,Lägenhet,2025-05-28,55.8904666,12.8221953,0.0
15,Släpharvsgatan 5B,Bifrost,Mölndal,2200000.0,71.0,Lägenhet,2025-05-28,57.66377,11.9893631,0.0
16,Oshögavägen 152,Oxie,Malmö,3200000.0,99.0,Villa,2025-05-28,55.5433611,13.1064177,0.0
17,Bolåsvägen 14A,Mölnlycke,Härryda,7400000.0,174.0,Villa,2025-05-28,57.6345547,12.1926022,0.0
18,Tegvägen 243,Sofieberg,Tyresö,4900000.0,145.0,Lägenhet,2025-05-28,59.211337,18.2067508,0.0
19,Parternas gränd 71,Fredslyckan,Lund,1450000.0,40.5,Lägenhet,2025-05-28,55.724745,13.2033555,0.0
20,Hägnegårdsvägen 5,Askim,Göteborg,9300000.0,210.0,Villa,2025-05-28,57.63178629999999,11.9197967,0.0
21,Björkebogatan 10C,Centrum,Tomelilla,825000.0,82.0,Lägenhet,2025-05-28,55.53865150000001,13.9517942,0.0
22,Torstensonsgatan 1,Lugnet,Borås,1625000.0,47.0,Lägenhet,2025-05-28,57.7258547,12.9450847,0.0
23,Häradsgatan 26A,Bosgården,Mölndal,2250000.0,56.0,Lägenhet,2025-05-28,57.66177279999999,12.0057366,0.0
24,Enoch Thulins väg 32B,Skåne,Landskrona,1275000.0,60.0,Lägenhet,2025-05-28,55.88186899999999,12.8468707,0.0
25,Gränsvägen 31A,Ribby,Haninge,2950000.0,92.0,Radhus,2025-05-28,59.1130464,18.1122699,0.0
26,Järdalavägen 104,Ekholmen,Linköping,1095000.0,43.5,Lägenhet,2025-05-28,58.3768504,15.6846912,0.0
27,Hyggesgatan 9,Kristineberg,Borås,3900000.0,259.0,Villa,2025-05-28,57.7031649,12.9466474,0.0
28,Karlslundsvägen 4,Säve,Göteborg,3800000.0,179.0,Villa,2025-05-28,57.8046914,11.9318785,0.0
29,Brattåskärrsvägen 203,Björkekärr,Göteborg,2750000.0,76.0,Lägenhet,2025-05-28,57.7218716,12.0590047,0.0
30,Prebendevägen 3,Ljungbyholm,Kalmar,2600000.0,260.0,Villa,2025-05-28,56.6393406,16.1632425,0.0
31,Skonertvägen 9B,Gröndal,Stockholm,3000000.0,62.0,Lägenhet,2025-05-28,59.31310999999999,18.0028776,0.0
32,Strindbergsgatan 51,Gärdet,Stockholm,4300000.0,43.0,Lägenhet,2025-05-28,59.3413289,18.0952275,0.0
33,Lärkstigen 4,Bränntorp,Finspång,950000.0,52.0,Fritidshus,2025-05-28,58.70648440000001,15.7476745,0.0
34,Kammakargatan 18,Vasastan,Stockholm,2650000.0,22.0,Lägenhet,2025-05-28,59.3392826,18.0623133,0.0
0,Kammakargatan 18,Vasastan,Stockholm,2650000.0,22.0,Lägenhet,2025-05-28,59.3392826,18.0623133,0.0
1,Mastvägen 1A,Vendelsö,Haninge,6195000.0,176.0,Villa,2025-05-28,59.1930168,18.1876259,0.0
2,Åbergssons väg 15,Bergshamra,Solna,4525000.0,73.0,Lägenhet,2025-05-28,59.37802689999999,18.0374137,0.0
3,Laxgården 3A,Sandviken,Karlskoga,210000.0,41.0,Lägenhet,2025-05-28,59.3268403,14.5682257,0.0
4,Kummingatan 42B,Årsta,Uppsala,1450000.0,60.3,Lägenhet,2025-05-28,59.8642591,17.6868139,0.0
5,Näbbmusvägen 1,Skaraborg,Lidköping,2100000.0,86.0,Parhus,2025-05-28,58.4970891,13.1241215,0.0
6,Bågevägen 27B,Bosvedjan,Sundsvall,930000.0,70.0,Lägenhet,2025-05-28,62.4193882,17.3371931,0.0
7,Planetbacken 96,Solhöjden,Botkyrka,4495000.0,123.0,Villa,2025-05-28,59.2089248,17.8400956,0.0
8,Tomtebobarnens gata 6,Bromma,Stockholm,3400000.0,66.5,Lägenhet,2025-05-28,59.3635355,17.9530178,0.0
9,Virvelvindsvägen 4G,Klostergården,Lund,1650000.0,37.0,Lägenhet,2025-05-28,55.6924851,13.1754257,0.0
10,Tre Källors väg 9,Eriksberg,Botkyrka,1050000.0,69.0,Lägenhet,2025-05-28,59.241933,17.827753,0.0
11,Ängskärsgatan 4,Gärdet,Stockholm,3600000.0,34.0,Lägenhet,2025-05-28,59.34273469999999,18.0966996,0.0
12,Karolinagatan 1,Gamla Huvudsta,Solna,4195000.0,88.0,Lägenhet,2025-05-28,59.3522864,17.9960818,0.0
13,Kungsberget 6,Tannefors,Linköping,3200000.0,75.0,Lägenhet,2025-05-28,58.40996510000001,15.6388937,0.0
14,Brunandsvägen 1,Rävsnäs,Nässjö,4250000.0,111.0,Villa,2025-05-28,57.62375259999999,14.6715676,0.0
15,Fogdevreten 4,Karolinska,Solna,2200000.0,34.0,Lägenhet,2025-05-28,59.35100019999999,18.0208265,0.0
16,Ljusstöparbacken 1,Gröndal,Stockholm,6125000.0,77.0,Lägenhet,2025-05-28,59.31405840000001,18.0120329,0.0
17,Sikvägen 57,Centrala Tyresö,Tyresö,2095000.0,80.0,Lägenhet,2025-05-28,59.24626009999999,18.2380589,0.0
18,Dalheimersgatan 3A,Norra Guldheden,Göteborg,3850000.0,64.0,Lägenhet,2025-05-28,57.69036140000001,11.9646168,0.0
19,Lotterivägen 47,Hägerstensåsen,Stockholm,2650000.0,41.0,Lägenhet,2025-05-28,59.2976995,17.979761,0.0
20,Jutaholmsringen 14,Jutaholm,Jönköping,3600000.0,180.0,Villa,2025-05-28,57.7861916,14.3009192,0.0
21,Nedre vägen 3,Stora,Kil,2050000.0,66.0,Fritidshus,2025-05-28,59.5472141,13.3426276,0.0
22,Primusgatan 54,Lilla Essingen,Stockholm,5500000.0,60.0,Lägenhet,2025-05-28,59.324012,18.0014528,0.0
23,Källan 214,Övriga Områden I Sälenfjällen,Malung-Sälen,1250000.0,67.5,Fritidshus,2025-05-28,61.07641599999999,13.3279835,0.0
24,Victorias väg 6,Vejbystrand,Ängelholm,3850000.0,65.0,Lägenhet,2025-05-28,56.245748,12.863881,0.0
25,Mellangatan 1,Centralt,Nybro,475000.0,64.0,Lägenhet,2025-05-28,56.745334,15.9083651,0.0
26,Tullportsgatan 33C,Öster,Nyköping,1660000.0,63.5,Lägenhet,2025-05-28,58.75697030000001,17.0186463,0.0
27,Sibeliusgången 46,Akalla,Stockholm,1450000.0,45.4,Lägenhet,2025-05-28,59.4166608,17.910679,0.0
28,Derbyvägen 73,Laröd,Helsingborg,3560000.0,110.0,Lägenhet,2025-05-28,56.0895318,12.6614166,0.0
29,Axel Wennergrens väg 16,Tyresö Centrum,Tyresö,3800000.0,99.0,Lägenhet,2025-05-28,59.2468538,18.2214284,0.0
30,Videvägen 13,Sorunda,Nynäshamn,1350000.0,53.0,Fritidshus,2025-05-28,58.8956892,17.8069829,0.0
31,Kälbyholmsvägen 14A,Skogstorp,Eskilstuna,1775000.0,108.0,Radhus,2025-05-28,59.3302303,16.4682592,0.0
32,Ådalsgatan 7,Järnforsen,Hultsfred,295000.0,83.0,Villa,2025-05-28,57.4094236,15.6207769,0.0
33,Hasselvägen 11,Diseröd,Kungälv,3800000.0,204.0,Villa,2025-05-28,57.92717880000001,12.0261407,0.0
34,Erikstorpsgatan 24,Slottsstaden,Malmö,2250000.0,59.0,Lägenhet,2025-05-28,55.5987533,12.9765152,0.0
0,Högåsvägen 5,Knivsta,,1620000.0,61.0,Lägenhet,2025-05-28,59.7310835,17.7915769,0.0
1,Patron Pehrs väg 24,Fullersta,Huddinge,2050000.0,64.5,Lägenhet,2025-05-28,59.2378417,17.9780607,0.0
2,Jakobsgatan 15B,Centrum,Arvika,820000.0,74.0,Lägenhet,2025-05-28,59.6580959,12.6000471,0.0
3,Järnåkravägen 7C,Järnåkra,Lund,2100000.0,36.6,Lägenhet,2025-05-28,55.69433859999999,13.1891422,0.0
4,Marknadsvägen 75,Täby Centrum,Täby,5800000.0,122.0,Lägenhet,2025-05-28,59.44688799999999,18.075781,0.0
5,Umbragången 16,Näset,Göteborg,3800000.0,129.0,Radhus,2025-05-28,57.6330241,11.8922577,0.0
6,Fyllerydsvägen 44B,Sandsbro,Växjö,1125000.0,66.0,Lägenhet,2025-05-28,56.9090047,14.8584624,0.0
7,Hällbruksgatan 18,Örnäset,Luleå,1250000.0,56.0,Lägenhet,2025-05-28,65.5820305,22.2051279,0.0
8,Nynäsvägen 18,Kvarntorp,Haninge,7100000.0,149.0,Villa,2025-05-28,59.1803371,18.1431799,0.0
9,Örtugsgatan 154,Kättsätter,Norrköping,4550000.0,216.0,Villa,2025-05-28,58.5657746,16.1553009,0.0
10,Tegnérgatan 4B,Malmen,Kalmar,2500000.0,80.0,Lägenhet,2025-05-28,56.6654484,16.3465526,0.0
11,Solstigen 24A,Väsjön,Sollentuna,9990000.0,168.0,Villa,2025-05-28,59.46133769999999,17.9780147,0.0
12,Kävlingevägen 5,Centrum,Lund,2425000.0,44.0,Lägenhet,2025-05-28,55.71128789999999,13.191027,0.0
13,Lilla Munkebäcksgatan 17A,Munkebäck,Göteborg,3650000.0,65.0,Lägenhet,2025-05-28,57.7210305,12.0238757,0.0
14,Björkgatan 9,Bergviken,Luleå,2250000.0,76.0,Lägenhet,2025-05-28,65.5939849,22.1591966,0.0
15,Norrevång 24,Södra Sandby,Lund,4400000.0,174.0,Villa,2025-05-28,55.7247587,13.341127,0.0
16,Vasavägen 10,Vasalund,Solna,14000000.0,400.0,Villa,2025-05-28,59.3641374,18.0039375,0.0
17,Vapengatan 9,Aspudden,Stockholm,3900000.0,52.5,Lägenhet,2025-05-28,59.30593570000001,17.9960232,0.0
18,Älgstigen 3,Djurgården,Kristinehamn,1300000.0,202.0,Villa,2025-05-28,59.2971977,14.096365,0.0
19,Sedelvägen 114,Tumba,Botkyrka,3595000.0,102.0,Radhus,2025-05-28,59.2035673,17.8261025,0.0
20,Vikingagatan 27,Vasastan,Stockholm,4300000.0,37.0,Lägenhet,2025-05-28,59.3433329,18.0333852,0.0
21,Björkallén 7,Karlshov,Norrköping,5150000.0,198.0,Villa,2025-05-28,58.60056309999999,16.1552446,0.0
22,Solgårdsterrassen 20,Västkusten,Stenungsund,1995000.0,63.0,Lägenhet,2025-05-28,58.063767,11.8210876,0.0
23,Henry Säldes väg 6,Ulleråker,Uppsala,1850000.0,53.5,Lägenhet,2025-05-28,59.8293532,17.651996,0.0
24,Bäcksländevägen 24,Asarum,Karlshamn,1700000.0,94.0,Villa,2025-05-28,56.207074,14.8628737,0.0
25,Bråstaborgsgatan 7,Bråstaborg,Sala,5900000.0,164.0,Villa,2025-05-28,59.9078761,16.6027255,0.0
26,Snövägen 129,Björkskatan,Luleå,1150000.0,64.0,Lägenhet,2025-05-28,65.6159891,22.1744088,0.0
27,Grindtorpsvägen 33,Grindtorp,Täby,3395000.0,96.0,Lägenhet,2025-05-28,59.44046999999999,18.074174,0.0
28,Mjölgatan 2,Jakobsberg,Järfälla,1850000.0,50.0,Lägenhet,2025-05-28,59.4171652,17.8301816,0.0
29,Erik Dahlbergsgatan 21B,Davidshall,Malmö,5300000.0,95.0,Lägenhet,2025-05-28,55.5979784,12.9929528,0.0
30,Sankt Eriksgatan 13,Kungsholmen,Stockholm,9500000.0,87.0,Lägenhet,2025-05-28,59.33023420000001,18.0296295,0.0
31,Nissebovägen 13,Asmundtorp,Landskrona,2000000.0,94.0,Villa,2025-05-28,55.88294519999999,12.9403409,0.0
32,Tomtebogatan 30B,Vasastan,Stockholm,16250000.0,140.0,Lägenhet,2025-05-28,59.3420313,18.0301058,0.0
33,Signe Tillischgatan 7,Frösunda,Solna,3050000.0,46.0,Lägenhet,2025-05-28,59.37198859999999,18.0137237,0.0
34,Uddeholmsgatan 36,Lönngården,Malmö,1095000.0,64.5,Lägenhet,2025-05-28,55.58201,13.0284352,0.0
0,Kornettstigen 1,Kungsängen,Upplands-Bro,2200000.0,98.0,Lägenhet,2025-05-28,59.4999722,17.7486545,0.0
1,Bro 12,Älmeboda,Tingsryd,890000.0,50.0,Villa,2025-05-28,56.5811234,15.2060513,0.0
2,Kringelvägen 9,Fajans,Falkenberg,5100000.0,272.0,Villa,2025-05-28,56.9085129,12.5133203,0.0
3,Götaforsvägen 15,Stureby,Stockholm,2525000.0,55.0,Lägenhet,2025-05-28,59.27081090000001,18.0566707,0.0
4,Vadetvägen 22,Rånäs,Norrtälje,4500000.0,340.0,Villa,2025-05-28,59.7955194,18.3315899,0.0
5,Rydbovägen 80,Rydbo,Österåker,2050000.0,47.0,Lägenhet,2025-05-28,59.4654414,18.1816779,0.0
6,Nicoloviusgatan 5B,Ribersborg,Malmö,3195000.0,59.0,Lägenhet,2025-05-28,55.6019166,12.9720573,0.0
7,Ninni Kronbergs gata 22,Vasastan,Stockholm,4600000.0,52.0,Lägenhet,2025-05-28,59.3488078,18.0352495,0.0
8,Håkansgårdsgatan 13,Varla,Kungsbacka,5175000.0,163.0,Villa,2025-05-28,57.50507320000001,12.0634133,0.0
9,Tallvägen 21,Viggbyholm,Täby,9595000.0,149.0,Villa,2025-05-28,59.4492808,18.1183892,0.0
10,Näbbgatan 12,Orrholmen,Karlstad,2675000.0,73.5,Lägenhet,2025-05-28,59.37155660000001,13.4994689,0.0
11,Bogsprötsgränd 16,Torekov Golfbanan,Båstad,4025000.0,81.0,Villa,2025-05-28,56.4386728,12.6674206,0.0
12,Guttvik 8,Mellerud,,1685000.0,32.0,Fritidshus,2025-05-28,58.7471135,12.5014512,0.0
13,Järvstigen 11,Bergshamra,Solna,3500000.0,54.3,Lägenhet,2025-05-28,59.38311299999999,18.0328137,0.0
14,Kapellvägen 6,Gamla Skärhamn,Tjörn,3150000.0,69.0,Villa,2025-05-28,57.9908414,11.55166,0.0
15,Västra Skrävlingevägen 137,Gula Höja,Malmö,1200000.0,59.0,Lägenhet,2025-05-28,55.58297330000001,13.0587256,0.0
16,Tornslingan 31,Trångsund,Huddinge,1995000.0,60.5,Lägenhet,2025-05-28,59.2305677,18.1336383,0.0
17,Högklintavägen 20,Lilla Alby,Sundbyberg,4100000.0,64.0,Lägenhet,2025-05-28,59.36080879999999,17.9672482,0.0
18,Brännerigatan 5,Södermalm,Stockholm,3750000.0,37.0,Lägenhet,2025-05-28,59.31062659999999,18.0805432,0.0
19,Dagsverksvägen 225,Solhem,Stockholm,1900000.0,69.5,Lägenhet,2025-05-28,59.3774206,17.9045422,0.0
20,Gammelgårdsvägen 6,Svenstorp,Ängelholm,3450000.0,143.0,Villa,2025-05-28,56.33861479999999,12.924892,0.0
21,Atterbomsvägen 60,Kungsholmen,Stockholm,4010000.0,48.0,Lägenhet,2025-05-28,59.3294743,18.0024248,0.0
22,Vårdkasvägen 15,Vålberg,Karlstad,2800000.0,190.0,Villa,2025-05-28,59.381393,13.1768552,0.0
23,Tornfalksgatan 2B,Söderkulla,Malmö,1770000.0,78.0,Lägenhet,2025-05-28,55.5692629,13.0054133,0.0
24,Kabelvägen 6,Läckeby,Kalmar,2450000.0,148.0,Villa,2025-05-28,56.7837413,16.2920861,0.0
25,Furudalsvägen 17A,Berthåga,Uppsala,5750000.0,179.0,Villa,2025-05-28,59.8539081,17.5799145,0.0
26,Askebygatan 7,Söder,Norrköping,1375000.0,58.0,Lägenhet,2025-05-28,58.58178379999999,16.1868119,0.0
27,Hammarby Kaj 4,Hammarby Sjöstad,Stockholm,8100000.0,93.5,Lägenhet,2025-05-28,59.3029264,18.0811879,0.0
28,Malma Parkväg 13,Norby,Uppsala,8073000.0,215.0,Villa,2025-05-28,59.82850579999999,17.6235823,0.0
29,Sandbacken 8,Grönemad,Tanum,5500000.0,66.0,Fritidshus,2025-05-28,58.6973066,11.2238748,0.0
30,Barnviksslingan 41,Stavsnäs,Värmdö,3900000.0,95.0,Fritidshus,2025-05-28,59.2787373,18.6566606,0.0
31,Ryttaregatan 8E,Gamlestaden,Göteborg,1690000.0,41.0,Lägenhet,2025-05-28,57.73342719999999,12.0125002,0.0
32,Bromsbodavägen 79,Runby,Upplands Väsby,1875000.0,88.5,Lägenhet,2025-05-28,59.52729540000001,17.8878304,0.0
33,Fotogengatan 2,Södra Stranden,Motala,2045000.0,72.0,Lägenhet,2025-05-28,59.36554140000001,13.5447787,0.0
0,Arvid Tydéns Allé 18,Huvudsta,Solna,4200000.0,68.0,Lägenhet,2025-05-28,59.3518724,18.0082246,0.0
1,Plutogatan 23,Ödåkra,Helsingborg,2290000.0,86.8,Lägenhet,2025-05-28,56.09794429999999,12.7515671,0.0
2,Disponentgatan 27,Sankt Knut,Malmö,1785000.0,45.0,Lägenhet,2025-05-28,55.5980541,13.0150714,0.0
3,Elsarostigen 2,Brunnsäng,Södertälje,1225000.0,60.0,Lägenhet,2025-05-28,59.21448599999999,17.6368395,0.0
4,Västervägen 30,Västkusten,Öckerö,7000000.0,221.0,Villa,2025-05-28,57.7114343,11.6445595,0.0
5,Kyrkåsgatan 16,Kålltorp,Göteborg,2495000.0,55.0,Lägenhet,2025-05-28,57.7118363,12.0231485,0.0
6,Gamla Enköpingsvägen 176,Ursvik,Sundbyberg,2900000.0,56.0,Lägenhet,2025-05-28,59.3827909,17.9433303,0.0
7,Dockgatan 45A,Dockan,Malmö,7995000.0,113.0,Lägenhet,2025-05-28,55.6177493,12.9875956,0.0
8,Nygatan 29B,Centralt,Vänersborg,610000.0,52.4,Lägenhet,2025-05-28,58.3826518,12.327236,0.0
9,Hammarbyterrassen 15,Hammarby Sjöstad,Stockholm,8850000.0,101.0,Lägenhet,2025-05-28,59.3043927,18.0895353,0.0
10,Föstorp Dusedalsgården 220,Hålanda,Ale,3595000.0,172.0,Villa,2025-05-28,58.05755959999999,12.2915037,0.0
11,Åsvägen 1,Hällevadsholm,Munkedal,700000.0,258.0,Villa,2025-05-28,58.579291,11.5452293,0.0
12,Håkantorpsgatan 56,Skälby,Västerås,2700000.0,132.0,Radhus,2025-05-28,59.5990329,16.4542956,0.0
13,Högbygatan 9,Ljungsbro,Linköping,2295000.0,125.0,Radhus,2025-05-28,58.4960742,15.512156,0.0
14,Bridgevägen 12,Stortorp,Huddinge,995000.0,32.0,Lägenhet,2025-05-28,59.23900879999999,18.13058,0.0
15,Verdandivägen 39,Odenslunda,Upplands Väsby,4450000.0,161.0,Kedjehus,2025-05-28,59.5073136,17.9283588,0.0
16,Infanterigatan 6,Norrevång,Svalöv,2780000.0,216.0,Villa,2025-05-28,55.91661490000001,13.100548,0.0
17,Revingegatan 19C,Centrum,Lund,2100000.0,24.0,Lägenhet,2025-05-28,55.6968694,13.1979226,0.0
18,Sveavägen 112,Vasastan,Stockholm,8230000.0,83.0,Lägenhet,2025-05-28,59.3437047,18.0563359,0.0
19,Hamngatan 7,Västra Kajen,Jönköping,4300000.0,91.0,Lägenhet,2025-05-28,57.780532,14.1678979,0.0
20,Lingvägen 93,Gubbängen,Stockholm,2930000.0,59.0,Lägenhet,2025-05-28,59.2638013,18.083535,0.0
21,Klockelundsvägen 14,Farsta,Stockholm,1625000.0,27.0,Lägenhet,2025-05-28,59.24365899999999,18.1170861,0.0
22,Frejgatan 36A,Vasastan,Stockholm,3860000.0,37.0,Lägenhet,2025-05-28,59.34495700000001,18.0470672,0.0
23,Klarbärsvägen 1D,Halvorstorp,Trollhättan,1575000.0,80.0,Lägenhet,2025-05-28,58.2911486,12.3502178,0.0
24,Säggryd 36,Stålarp,Borås,756000.0,43.0,Fritidshus,2025-05-28,57.7126284,13.2031906,0.0
25,Repslagargatan 9,Södermalm,Stockholm,6850000.0,59.0,Lägenhet,2025-05-28,59.3182227,18.0702465,0.0
26,Jönköpingsvägen 2B,Värnamo,,2800000.0,105.0,Lägenhet,2025-05-28,57.1867534,14.0384503,0.0
27,Hällenstigen 7A,Rönninge,Salem,4775000.0,132.0,Parhus,2025-05-28,59.18994439999999,17.7258052,0.0
